epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
1,4.214024577636719,0.06856,3.8029206558227537,0.0984,0.09997532801828658,148.30238103866577
2,3.679413513031006,0.14132,3.456151619720459,0.1622,0.09990133642141358,184.56103610992432
3,3.30851462890625,0.21598,3.1433108127593994,0.2259,0.099778098230154,181.74683094024658
4,2.977202076339722,0.28994,2.787215190124512,0.2987,0.0996057350657239,195.07621097564697
5,2.6254987132263183,0.36814,2.639832110595703,0.3261,0.09938441702975688,314.7825710773468
6,2.32214557220459,0.44114,2.404244955444336,0.3701,0.09911436253643444,133.4169270992279
7,2.0846842353820803,0.49974,2.0622885482788087,0.4412,0.09879583809693737,194.00008082389832
8,1.9048862853240967,0.5492,1.9425364307403565,0.4731,0.09842915805643156,203.03325605392456
9,1.7823794129943848,0.58594,1.8264682609558105,0.5079,0.09801468428384716,242.33364605903625
10,1.6844275100326538,0.61322,1.798841460609436,0.5025,0.09755282581475769,220.0869119167328
11,1.5962374869155884,0.64262,1.7027172340393066,0.528,0.09704403844771128,207.7938940525055
12,1.531741789932251,0.66356,1.6834963985443114,0.5357,0.09648882429441258,229.30939102172852
13,1.4701177843475342,0.6823,1.7277464815139771,0.5394,0.09588773128419906,219.28259682655334
14,1.43192944065094,0.6925,1.7435645195007323,0.5385,0.09524135262330098,239.44609379768372
15,1.3877584674835206,0.70772,1.6233486526489258,0.556,0.0945503262094184,233.79253506660461
16,1.359172761001587,0.72072,1.6928662803649903,0.5417,0.09381533400219319,223.65661311149597
17,1.3222166292190551,0.72938,1.5159752128601074,0.5834,0.0930371013501972,228.11552810668945
18,1.2918827945709228,0.74034,1.4935598358154296,0.5877,0.09221639627510078,238.55335593223572
19,1.2580635328292846,0.75198,1.5486111822128297,0.5845,0.09135402871372812,256.32491517066956
20,1.240385608444214,0.7591,1.4415110181808473,0.6042,0.09045084971874741,287.7234959602356
21,1.2110595538711548,0.76716,1.4525850749969482,0.5936,0.08950775061878455,239.3313479423523
22,1.1926283702850342,0.7724,1.6410853193283081,0.5646,0.08852566213878948,226.92622995376587
23,1.1685341147613526,0.78084,1.5237459796905517,0.5889,0.087505553481523,267.4613800048828
24,1.1457782969665526,0.78772,1.4857207557678223,0.5978,0.0864484313710706,241.8811571598053
25,1.1221547688293456,0.79438,1.4970599117279053,0.5937,0.08535533905932739,216.14844608306885
26,1.1071241477203368,0.79928,1.499580856704712,0.5981,0.08422735529643445,232.2290859222412
27,1.0921084460830688,0.80548,1.5757572076797486,0.5826,0.08306559326618261,228.0371870994568
28,1.0591810085678102,0.81262,1.579513772201538,0.5877,0.0818711994874345,246.78509497642517
29,1.0528640632247925,0.81616,1.4571255548477173,0.6089,0.08064535268264884,253.22238302230835
30,1.0335911996841431,0.82274,1.4571793464660645,0.6069,0.07938926261462369,231.9737389087677
31,1.0039232556152344,0.83126,1.445476573753357,0.6098,0.07810416889260656,240.26473116874695
32,0.9952282567596435,0.83482,1.4394403015136719,0.6124,0.07679133974894985,245.6334776878357
33,0.9869223886108398,0.83822,1.435546342086792,0.6079,0.07545207078751859,213.31616806983948
34,0.9631940490341186,0.84178,1.4473583778381347,0.614,0.07408768370508578,242.55159091949463
35,0.9485872078323364,0.84782,1.3954320363998414,0.6258,0.07269952498697736,240.98629713058472
36,0.926846174030304,0.85118,1.3804055027008058,0.6239,0.07128896457825365,229.67377591133118
37,0.9128819982910156,0.85564,1.3922155227661133,0.6224,0.06985739453173904,204.46020984649658
38,0.8915892738723755,0.86152,1.4514078464508056,0.6159,0.06840622763423393,231.71264719963074
39,0.8683895590591431,0.86788,1.4151432552337646,0.623,0.0669368960122646,193.5714349746704
40,0.8589598122787475,0.87132,1.4568975673675537,0.6213,0.0654508497187474,203.53403115272522
41,0.8401513856887818,0.87688,1.405268349456787,0.625,0.0639495553019615,205.83375525474548
42,0.8189299324035645,0.88198,1.351124411010742,0.6391,0.06243449435824276,221.82545733451843
43,0.7916126473999023,0.88806,1.39500625,0.6349,0.060907162069827166,207.72692918777466
44,0.7815938725280762,0.88904,1.4503575567245484,0.6269,0.059369065729286276,208.55655884742737
45,0.7610869031143188,0.89516,1.4234946426391601,0.6285,0.057821723252011584,206.35943007469177
46,0.7492152982330322,0.89944,1.3661093219757081,0.6418,0.05626666167821526,185.36025023460388
47,0.7158774430465699,0.9056,1.3388927734375,0.6532,0.054705415665925745,212.79712915420532
48,0.6955681077957153,0.9092,1.40271016998291,0.6405,0.05313952597646571,213.35105895996094
49,0.6689501031112671,0.91676,1.3801536169052124,0.6462,0.051570537953906447,213.4867148399353
50,0.6586832938957214,0.91882,1.3717547122001648,0.6466,0.05000000000000003,217.73202896118164
51,0.6295982943153381,0.92352,1.3569592063903808,0.648,0.048429462046093615,202.960458278656
52,0.6128464266586303,0.92934,1.4044707595825194,0.6392,0.04686047402353436,200.89130401611328
53,0.5828463707923889,0.9359,1.31594928150177,0.6618,0.04529458433407431,203.61379718780518
54,0.5613413902664185,0.93954,1.2994800941467286,0.662,0.04373333832178482,254.09100484848022
55,0.5346787602043152,0.94416,1.2821989469528199,0.6749,0.04217827674798848,194.64486384391785
56,0.5136296846199035,0.94926,1.2941976055145263,0.664,0.04063093427071379,152.10123229026794
57,0.4891595910644531,0.95342,1.3057537885665893,0.6667,0.03909283793017291,182.94434213638306
58,0.4785914062309265,0.9567,1.3737606866836547,0.6542,0.03756550564175728,183.22000217437744
59,0.45536328201293946,0.96062,1.293200017261505,0.6743,0.036050444698038565,201.68450713157654
60,0.4155721696281433,0.96706,1.3202659740447997,0.6714,0.03454915028125267,197.01339507102966
61,0.3904878742027283,0.96928,1.324604944229126,0.6694,0.03306310398773545,205.0285141468048
62,0.36424119578361513,0.9741,1.3023260787963866,0.6835,0.03159377236576614,202.94946098327637
63,0.34210637163162233,0.97808,1.3473189975738524,0.6736,0.030142605468260985,200.95444774627686
64,0.31976081398010253,0.98026,1.353669164466858,0.6762,0.028711035421746387,189.64472317695618
65,0.29610007873535155,0.9823,1.2754439170837402,0.6878,0.02730047501302268,203.67202997207642
66,0.2726398164176941,0.98522,1.251711295890808,0.6896,0.025912316294914247,197.22805976867676
67,0.23186775151252748,0.98868,1.2729245553970336,0.6941,0.024547929212481452,204.08358502388
68,0.21690705760002135,0.99072,1.2510473512649536,0.702,0.023208660251050173,204.82345604896545
69,0.18911635660171508,0.99272,1.2648766752243041,0.6981,0.02189583110739348,212.93635201454163
70,0.17115070751667022,0.99398,1.242686130428314,0.7009,0.020610737385376363,193.17544198036194
71,0.1483760083246231,0.99538,1.2254286474227905,0.7105,0.019354647317351183,180.70198607444763
72,0.12610181066274642,0.99622,1.1748360955238342,0.7116,0.018128800512565525,185.14388990402222
73,0.10757231640338898,0.9973,1.1917622075080871,0.7167,0.016934406733817426,198.96785521507263
74,0.09444559733867645,0.9977,1.1633201908111572,0.7188,0.015772644703565576,197.2165551185608
75,0.0721658958530426,0.99838,1.1418778926849364,0.7228,0.014644660940672639,205.96608090400696
76,0.059390718553066255,0.9986,1.1432332738876343,0.727,0.013551568628929445,205.15112686157227
77,0.0488413317167759,0.99906,1.0978437761306763,0.7351,0.01249444651847703,197.37268495559692
