epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
1,4.054121775436402,0.08784,3.7267947814941405,0.1135,0.09997532801828658,135.69391918182373
2,3.5489196311950684,0.16722,3.296556760406494,0.1917,0.09990133642141358,145.23130083084106
3,3.1279477574920653,0.25412,2.987138070297241,0.2533,0.099778098230154,174.52863836288452
4,2.71328358543396,0.34382,2.5748938472747804,0.3432,0.0996057350657239,174.5919852256775
5,2.346058032989502,0.43004,2.3187589408874514,0.3866,0.09938441702975688,175.78330492973328
6,2.0793546667099,0.49858,2.445833306121826,0.3782,0.09911436253643444,176.6650149822235
7,1.8907907028961182,0.55028,1.958981967163086,0.4684,0.09879583809693737,170.8791491985321
8,1.7550446505737305,0.59126,1.8976949714660645,0.4922,0.09842915805643156,189.74811267852783
9,1.6510108437347413,0.62268,1.717230023765564,0.5355,0.09801468428384716,193.57571816444397
10,1.5790307469940186,0.64494,1.7001597316741943,0.5355,0.09755282581475769,191.02748489379883
11,1.500279472923279,0.67142,1.6944286668777466,0.5334,0.09704403844771128,184.14184713363647
12,1.4513791787719728,0.68604,1.611767214202881,0.5536,0.09648882429441258,182.64815378189087
13,1.3991697492218018,0.70206,1.6019477907180786,0.568,0.09588773128419906,175.97592616081238
14,1.3605077377700805,0.71478,1.6503684051513672,0.5508,0.09524135262330098,179.38887405395508
15,1.3284242037200928,0.72782,1.5548545219421386,0.5693,0.0945503262094184,181.00018501281738
16,1.2951109385299682,0.73954,1.581577153778076,0.5651,0.09381533400219319,193.3621928691864
17,1.2621690741348266,0.74934,1.5103078926086426,0.5877,0.0930371013501972,201.44176173210144
18,1.2356623109817504,0.75908,1.5137257062911986,0.5844,0.09221639627510078,188.42124724388123
19,1.2115648552703857,0.76634,1.585594118309021,0.5751,0.09135402871372812,174.24306201934814
20,1.1921534395980835,0.77162,1.4879491973876953,0.5966,0.09045084971874741,179.85225892066956
21,1.1633731379318237,0.77966,1.411672706604004,0.6132,0.08950775061878455,187.81330490112305
22,1.1416619137573243,0.78856,1.519137335395813,0.5877,0.08852566213878948,222.23126888275146
23,1.1231735539627075,0.79298,1.515390488052368,0.5875,0.087505553481523,188.03090906143188
24,1.1103953910064697,0.79856,1.4752114654541015,0.5978,0.0864484313710706,173.88720893859863
25,1.0860543285369872,0.80522,1.4301025157928466,0.6081,0.08535533905932739,185.07853078842163
26,1.070727487335205,0.81006,1.5165847663879395,0.5878,0.08422735529643445,212.58921122550964
27,1.0568932138061524,0.81432,1.49079235496521,0.5997,0.08306559326618261,199.52672576904297
28,1.0309194904327392,0.82152,1.4722436475753784,0.6024,0.0818711994874345,206.39753198623657
29,1.0141221616744995,0.82702,1.5162005405426024,0.5976,0.08064535268264884,204.73255825042725
30,1.0031360637664795,0.83064,1.4972651260375978,0.6026,0.07938926261462369,201.65884375572205
31,0.9725476140213013,0.8386,1.4158215969085692,0.6165,0.07810416889260656,230.85798335075378
32,0.9642987265777588,0.84244,1.4112584999084472,0.6208,0.07679133974894985,220.02408695220947
33,0.9520600273132325,0.84676,1.3855124927520752,0.6258,0.07545207078751859,188.33469200134277
34,0.9320338888931274,0.85082,1.3977283639907836,0.6229,0.07408768370508578,169.92172002792358
35,0.9195878044891358,0.85512,1.3505742004394532,0.6398,0.07269952498697736,183.37642192840576
36,0.8942727147293091,0.86028,1.3418822544097901,0.6392,0.07128896457825365,185.6841320991516
37,0.8728753888893127,0.86612,1.346773625946045,0.6358,0.06985739453173904,192.9657690525055
38,0.8637611751556397,0.87006,1.3587931694030762,0.6405,0.06840622763423393,201.6144151687622
39,0.8445015460205079,0.87336,1.4051465036392212,0.6266,0.0669368960122646,205.67584705352783
40,0.8294508572769165,0.87582,1.4081961740493774,0.6341,0.0654508497187474,207.35492396354675
41,0.802584274559021,0.88358,1.4512110677719117,0.6117,0.0639495553019615,228.3832859992981
42,0.7894396857070923,0.88732,1.280586856842041,0.6556,0.06243449435824276,238.19241976737976
43,0.7660567109680175,0.89328,1.3490802446365358,0.6506,0.060907162069827166,208.52769899368286
44,0.7525063448524475,0.8968,1.3406774517059326,0.6476,0.059369065729286276,216.93928480148315
45,0.7360093604278565,0.90322,1.40960752658844,0.6374,0.057821723252011584,218.34247708320618
46,0.7244247813034057,0.90452,1.2642047607421876,0.659,0.05626666167821526,194.06831288337708
47,0.6860460116958618,0.91088,1.3071237071990967,0.6615,0.054705415665925745,223.16998624801636
48,0.6790734760284424,0.91574,1.283226229095459,0.6616,0.05313952597646571,217.8892638683319
49,0.6488257084083557,0.91964,1.3704396198272706,0.65,0.051570537953906447,221.42220783233643
50,0.6389594211959839,0.92424,1.3751093428611756,0.6462,0.05000000000000003,193.44156503677368
51,0.612495121974945,0.92838,1.2701181638717651,0.669,0.048429462046093615,235.44382286071777
52,0.5900423971939087,0.93398,1.3113311916351318,0.661,0.04686047402353436,221.50371766090393
53,0.5685649201202393,0.94028,1.2407483474731444,0.6735,0.04529458433407431,213.02437090873718
54,0.5330045755195618,0.94328,1.2939209554672242,0.6678,0.04373333832178482,215.54388403892517
55,0.5224132290840149,0.94838,1.2914876317977906,0.6674,0.04217827674798848,207.33010482788086
56,0.500015394077301,0.95024,1.3399336055755615,0.6614,0.04063093427071379,203.5282917022705
57,0.47187941371917724,0.9554,1.3043552225112915,0.6758,0.03909283793017291,196.7105028629303
58,0.44898438757896425,0.96134,1.2571851168632506,0.6798,0.03756550564175728,195.81006002426147
59,0.4308312502670288,0.96422,1.2367741966247559,0.6822,0.036050444698038565,206.51354813575745
60,0.3993293928432465,0.96888,1.278306772518158,0.6846,0.03454915028125267,205.86861896514893
61,0.38261786617279053,0.97088,1.263968328857422,0.6806,0.03306310398773545,212.55055594444275
62,0.35338310509681703,0.9752,1.2511678495407104,0.6916,0.03159377236576614,239.79799699783325
63,0.33295713376998903,0.97874,1.2756597581863403,0.6917,0.030142605468260985,224.11788988113403
64,0.30101665479660034,0.98202,1.2440827676773072,0.6957,0.028711035421746387,199.73854279518127
65,0.2805068918991089,0.98436,1.2671084831237793,0.6959,0.02730047501302268,211.92405891418457
66,0.2513643717288971,0.98644,1.209250355529785,0.7074,0.025912316294914247,215.02284908294678
67,0.2168985911846161,0.99004,1.2480340362548827,0.701,0.024547929212481452,186.75778818130493
68,0.21020751516342162,0.99172,1.2276177589416504,0.704,0.023208660251050173,202.4129180908203
69,0.18196177228927612,0.9925,1.2150175189018249,0.712,0.02189583110739348,198.44457602500916
70,0.16603968576431274,0.99416,1.1719901051521302,0.7152,0.020610737385376363,198.69481492042542
71,0.1425927433013916,0.99548,1.1775872206687927,0.7157,0.019354647317351183,202.5385239124298
72,0.11688970161437988,0.99632,1.1609269687652588,0.7237,0.018128800512565525,182.8234670162201
73,0.09652230325698853,0.9977,1.1430798815727234,0.726,0.016934406733817426,184.49752402305603
74,0.08454110672950745,0.99808,1.1061691385269166,0.7324,0.015772644703565576,191.91147089004517
75,0.06367747460842133,0.9987,1.0925162511825561,0.7383,0.014644660940672639,199.69325399398804
76,0.05272007555007935,0.99898,1.045928039932251,0.7475,0.013551568628929445,200.36346077919006
77,0.04748129562139511,0.99902,1.0291719912528992,0.7458,0.01249444651847703,195.42555713653564
78,0.03424526276350021,0.99952,0.9932252017021179,0.7548,0.011474337861210552,194.25214409828186
79,0.030096258497238158,0.9994,0.9782641532897949,0.7561,0.010492249381215488,197.87097215652466
80,0.023349980959892273,0.9996,0.9859046996116638,0.7523,0.00954915028125264,198.73541378974915
81,0.022232951263785362,0.99946,0.9652325428962708,0.7594,0.00864597128627192,199.90429210662842
82,0.019225906209349632,0.99962,0.9428421508789062,0.764,0.007783603724899262,198.4676570892334
83,0.017827187692523002,0.99954,0.9452163396835327,0.7602,0.006962898649802817,200.29055905342102
84,0.015851114464104175,0.99966,0.9259493480682373,0.766,0.006184665997806825,203.50365209579468
85,0.015618212507963181,0.99962,0.9305738125801086,0.7649,0.005449673790581614,203.22373914718628
86,0.013940521467924119,0.99954,0.9202634602546692,0.7661,0.004758647376699035,203.8618619441986
87,0.013880631314516067,0.9996,0.9114521103858948,0.7689,0.004112268715800957,207.734069108963
88,0.012733433108925819,0.99974,0.908943250465393,0.7699,0.003511175705587435,194.70403480529785
89,0.012862249331474304,0.99976,0.9049829622268677,0.7708,0.0029559615522887295,180.2604751586914
90,0.01214530135422945,0.99976,0.9029869078636169,0.7699,0.0024471741852423253,193.5404736995697
91,0.012178209102600812,0.99952,0.9013626753807068,0.7719,0.0019853157161528537,191.98805809020996
92,0.011942746982574463,0.9996,0.8980291668891907,0.7716,0.0015708419435684529,165.21948099136353
93,0.011999796540737151,0.9996,0.9034528023719788,0.7716,0.0012041619030626347,175.38861393928528
94,0.01120497247248888,0.99974,0.8968494232177734,0.7728,0.0008856374635655646,162.36552810668945
95,0.010925281452834607,0.99982,0.8996282745361328,0.7713,0.0006155829702431174,178.65636229515076
96,0.011432910675406456,0.99962,0.8991605231285095,0.7732,0.00039426493427611206,186.7268421649933
